record_num,date,month,day,year,barangay,location,latitude,longitude,flood_depth,weather_disturbance,remarks,time_reported,time_subsided
41,2023-05-20,,,2023,,Dimasalang St.,14.53038217,120.9964018,knee,Thunderstorm,120.9964018 of 2226H Subsided as,,
42,2023-05-20,,,2023,,Bagong Lipunan,14.53069675,120.9990098,knee,Thunderstorm,120.9990098 of 2226H Subsided as,,
43,2023-05-20,,,2023,,Bagong Sikat St. DASA,14.53113222,120.9989479,gutter,Thunderstorm,120.9989479 of 2226H Subsided as,,
44,2023-05-20,,,2023,,CANAYNAY,14.47510689,121.0011236,gutter,Southwest Monsoon/LOW PRESSURE,121.0011236 of 2145H Subsided as,,
45,2023-05-20,,,2023,San Dionisio,DIAMOND ST,,121.0014939,gutter,Southwest Monsoon/LOW PRESSURE,121.0014939 of 2235H Subsided as,,
46,2023-05-20,,,2023,,DASA PNHS,14.47873163,120.9982858,gutter,Southwest Monsoon/LOW PRESSURE,120.9982858 of 2235H Subsided as,,
47,2023-05-20,,,2023,,BIR HIDDEN,14.47555858,121.0008623,gutter,Southwest Monsoon/LOW PRESSURE,121.0008623 of 2235H,,
48,2023-05-20,,,2023,San Isidro,VILLAGE CRUZ COMPOUND GREENHEIGHTS,14.47142042,121.0110769,knee,Southwest Monsoon/LOW PRESSURE,Subsided as of 2235H Subsided as,,
49,2023-05-20,,,2023,,VILLAGE VALLE 2,14.46761195,121.0141183,waist,Southwest Monsoon/LOW PRESSURE,121.0141183 of 2130H Subsided as,,
50,2023-05-20,,,2023,,BRIDGE,14.4697662,121.0071013,knee,Southwest Monsoon/LOW PRESSURE,121.0071013 of 2235H Subsided as,,
51,2023-05-20,,,2023,Sto Niño,SITIO LIBJO,14.49997954,121.0097964,gutter,Southwest Monsoon/LOW PRESSURE,121.0097964 of 2235H Subsided as,,
52,2023-05-20,,,2023,,GOMBURZA ST.,14.50742785,120.9960109,gutter,Southwest Monsoon/LOW PRESSURE,120.9960109 of 2235H Subsided as,,
53,2023-05-20,,,2023,Tambo,SEASIDE ST. BANANA,14.51681324,120.9936602,waist,Southwest Monsoon/LOW PRESSURE,120.9936602 of 2030H Subsided as,,
54,2023-05-20,,,2023,,COMPOUND,14.50953296,121.0055982,knee,Southwest Monsoon/LOW PRESSURE,121.0055982 of 2235H Subsided as,,
55,2023-05-20,,,2023,Vitalez,GAT MENDOZA,14.50942358,121.007314,knee,Southwest Monsoon/LOW PRESSURE,121.007314 of 2200H Subsided as,,
56,2023-05-20,,,2023,,JET LANE VITALEZ,14.51006607,121.0061827,waist,Southwest Monsoon/LOW PRESSURE,121.0061827 of 2200H Subsided as,,
57,2023-05-20,,,2023,,COMPOUND PRES QUEZON,14.50996565,121.0056249,knee,Southwest Monsoon/LOW PRESSURE,121.0056249 of 2235H Subsided as,,
58,2023-05-20,,,2023,BF Homes,ST. LANCRIS,14.45486296,121.0305948,knee,Southwest Monsoon/LOW PRESSURE,121.0305948 of 2030H Subsided as,,
59,2023-05-20,,,2023,Don Bosco,RESIDENCES ILANG-ILANG,14.47562421,121.0269867,knee,Southwest Monsoon/LOW PRESSURE,121.0269867 of 2030H Subsided as,,
60,2023-05-20,,,2023,Green,STREET,14.46176407,121.0428821,gutter,Southwest Monsoon/LOW PRESSURE,121.0428821 of 2235H Subsided as,,
61,2023-05-20,,,2023,Moonwalk,TIMOTHY ST.,,121.0074246,gutter,Southwest Monsoon/LOW PRESSURE,121.0074246 of 2030H Subsided as,,
62,2023-05-20,,,2023,,AIRPORT ROAD DASA FOURTH,14.5274572,120.9991212,knee,Southwest Monsoon/LOW PRESSURE,120.9991212 of 2030H Subsided as,,
63,2023-05-20,,,2023,,ESTATE SAN ANTONIO,14.46104748,121.0274228,knee,Southwest Monsoon/LOW PRESSURE,121.0274228 of 2030H Subsided as,,
64,2023-05-20,,,2023,,BRGY. HALL AREA 2 LUPANG,14.46947669,121.0241379,waist,Southwest Monsoon/LOW PRESSURE,121.0241379 of 2030H Subsided as,,
65,2023-05-20,,,2023,San Antonio,HINIRANG SUSAFE,14.46354921,121.0316895,knee,Southwest Monsoon/LOW PRESSURE,121.0316895 of 2030H Subsided as,,
66,2023-05-20,,,2023,,STREET LOWER,14.47192745,121.0200041,waist,Southwest Monsoon/LOW PRESSURE,121.0200041 of 2030H Subsided as,,
67,2023-05-20,,,2023,San Martin De,BARANGAY SMDP BRGY,14.47233399,121.0243266,knee,Southwest Monsoon/LOW PRESSURE,121.0243266 of 2235H Subsided as,,
68,2023-05-20,,,2023,Porres,HALL SUN VALLEY,14.49456304,121.0423562,gutter,Southwest Monsoon/LOW PRESSURE,121.0423562 of 2030H Subsided as,,
69,2023-05-20,,,2023,,DRIVE SUN VALLEY,14.49164842,121.0370744,knee,Southwest Monsoon/LOW PRESSURE,121.0370744 of 2030H Subsided as,,
70,2023-05-20,,,2023,Sun Valley,SUBDIVISION ANNEX 41,14.49073559,121.0387988,knee,Southwest Monsoon/LOW PRESSURE,121.0387988 of 2030H Subsided as,,
71,2023-05-20,,,2023,,UPPER RAMOS,14.4910939,121.0328747,knee,Southwest Monsoon/LOW PRESSURE,121.0328747 of 2030H Subsided as,,
72,2023-05-20,,,2023,,COMPOUND FACTOR,14.49221323,121.0376738,gutter,,121.0376738 of 2030H,,
73,2023-05-20,,,2023,Don Galo,COMPOUND,14.50775214,120.9929467,knee,MONSOON ENHANCED BY TROPICAL,Subsided as of 2045H,,
74,2023-05-20,,,2023,San Dionisio,A. Bonifacio,14.49369678,120.9896713,knee,MONSOON ENHANCED BY TROPICAL,Subsided as of 2045H,,
75,2023-05-20,,,2023,,Camia Street,14.47234508,121.0000358,gutter,MONSOON ENHANCED BY TROPICAL,Subsided as of 2045H,,
76,2023-05-20,,,2023,,Bernabe Phase 3,14.47297956,120.9979914,knee,MONSOON ENHANCED BY TROPICAL,Subsided as of 2045H,,
77,2023-05-20,,,2023,,Sitio Libjo,14.49997954,121.0097964,knee,MONSOON ENHANCED BY TROPICAL,Subsided as of 2045H,,
78,2023-05-20,,,2023,Sto Niño,Halik Alon,14.49751656,121.0028845,knee,MONSOON ENHANCED BY TROPICAL,Subsided as of 2045H,,
79,2023-05-20,,,2023,,Pascor Drive Banana,14.50845386,120.9982638,knee,MONSOON ENHANCED BY TROPICAL,Subsided as of 2045H,,
80,2023-05-20,,,2023,Vitalez Margelo,Compound Ireneville,14.50953296,121.0055982,gutter,MONSOON ENHANCED BY TROPICAL,Subsided as of 2045H,,
81,2023-05-20,,,2023,Green,Subdivision,14.45569564,121.0312618,knee,MONSOON ENHANCED BY TROPICAL,Subsided as of 2045H,,
82,2023-05-20,,,2023,Merville,Sitio Tuyuan Infront of Baragay,14.49533584,121.0253201,gutter,MONSOON ENHANCED BY TROPICAL,Subsided as of 2045H,,
83,2023-05-20,,,2023,San Antonio,Hall,14.46947844,121.0240903,knee,MONSOON ENHANCED BY TROPICAL,Subsided as of 2045H,,
84,2023-05-20,,,2023,Sun Valley,Lower Sta. Ana,14.49429083,121.0279459,knee,MONSOON ENHANCED BY TROPICAL,Subsided as of 2045H,,
85,2023-05-20,,,2023,San Dionisio,Bernabe Phase 3,14.47297956,120.9979914,gutter,MONSOON,120.9979914,,
86,2023-05-20,,,2023,Baclaran,Opena Street,14.53116446,120.9947472,gutter,MONSOON/LOCALIZED,Subsided as of 0800H,,
87,2023-05-20,,,2023,San Dionisio,Canaynay Ave. Silverio,14.47510689,121.0011236,gutter,MONSOON/LOCALIZED,Subsided as of 0630H,,
88,2023-05-20,,,2023,San Isidro,Compound C5 Extension,14.47000734,121.011403,gutter,MONSOON/LOCALIZED,Subsided as of 0600H,,
89,2023-05-20,,,2023,,Road Back of Avida,14.48616422,120.9947446,knee,MONSOON/LOCALIZED,Subsided as of 0800H,,
90,2023-05-20,,,2023,Sto Niño,Sitio Libjo Purok 7,14.49997954,121.0097964,knee,MONSOON/LOCALIZED,Subsided as of 0820H,,
91,2023-05-20,,,2023,Moonwalk,Multinational Village DASA Fourth,14.4809384,121.0034129,knee,MONSOON/LOCALIZED,Subsided as of 0830H,,
92,2023-05-20,,,2023,,Estate,14.46104748,121.0274228,gutter,MONSOON/LOCALIZED,Subsided as of 0600H,,
93,2023-05-20,,,2023,San Antonio,SAV 1 Terminal,14.46561972,121.0206474,waist,MONSOON/LOCALIZED,Subsided as of 0600H,,
94,2023-05-20,,,2023,,Lower Barangay Seacom,14.46947844,121.0240903,gutter,MONSOON/LOCALIZED,Subsided as of 0800H,,
95,2023-05-20,,,2023,,Compound,14.4597945,121.0386618,gutter,MONSOON/LOCALIZED,Subsided as of 0730H SUBSIDED,,
96,2023-05-20,,,2023,Baclaran,Baclaran Market,14.52933372,120.9971548,knee,MONSOON ENHANCED BY SUPER,120.9971548 AS OF 1820H 02 SEPT SUBSIDED,,
97,2023-05-20,,,2023,,Bagong Ilog Bagong PAG-,14.53154406,120.997831,knee,MONSOON ENHANCED BY SUPER,120.997831 AS OF 1820H 02 SEPT SUBSIDED,,
98,2023-05-20,,,2023,,ASA,14.52922678,120.9971072,knee,MONSOON ENHANCED BY SUPER,120.9971072 AS OF 1820H 02 SEPT SUBSIDED,,
99,2023-05-20,,,2023,,Bagong Lipunan,14.53071301,120.9990338,knee,MONSOON ENHANCED BY SUPER,120.9990338 AS OF 1820H 02 SEPT SUBSIDED,,
100,2023-05-20,,,2023,,De Julio Street,14.52806727,120.9979702,gutter,MONSOON ENHANCED BY SUPER,120.9979702 AS OF 1820H 02 SEPT SUBSIDED,,
101,2023-05-20,,,2023,San Dionisio,Canaynay Ave. Diamond Street,14.47510689,121.0011236,gutter,MONSOON ENHANCED BY SUPER,121.0011236 AS OF 1820H 02 SEPT SUBSIDED,,
102,2023-05-20,,,2023,,Bernabe Phase 3,14.47282934,120.998285,knee,MONSOON ENHANCED BY SUPER,120.998285 AS OF 1820H 02 SEPT SUBSIDED,,
103,2023-05-20,,,2023,Sto Niño,Sitio Libjo,14.49997954,121.0097964,knee,MONSOON ENHANCED BY SUPER,121.0097964 AS OF 1820H 02 SEPT SUBSIDED,,
104,2023-05-20,,,2023,,Pascor Drive Lancris,14.50845386,120.9982638,gutter,MONSOON ENHANCED BY SUPER,120.9982638 AS OF 1820H 02 SEPT SUBSIDED,,
105,2023-05-20,,,2023,Don Bosco,Residences,14.47562421,121.0269867,gutter,MONSOON ENHANCED BY SUPER,121.0269867 AS OF 1820H 02 SEPT SUBSIDED,,
106,2023-05-20,,,2023,,Texas Extension,14.48852033,121.021558,knee,,121.021558 AS OF 1820H 02 SEPT SUBSIDED,,
107,2023-05-20,,,2023,,Bagong Ilog,14.53154406,120.997831,gutter,LPA/LOCALIZED THUNDERSTORMS,AS OF 2110H 28 SEPT SUBSIDED,,
108,2023-05-20,,,2023,Baclaran,Bagong Sikat St.,14.53113222,120.9989479,gutter,LPA/LOCALIZED THUNDERSTORMS,AS OF 2110H 28 SEPT SUBSIDED,,
109,2023-05-20,,,2023,,Dimasalang St.,14.53038217,120.9964018,knee,LPA/LOCALIZED THUNDERSTORMS,AS OF 2110H 28 SEPT SUBSIDED,,
110,2023-05-20,,,2023,La Huerta,Perpetual Village,14.49463607,120.9999456,knee,LPA/LOCALIZED THUNDERSTORMS,AS OF 2300H 28 SEPT SUBSIDED,,
111,2023-05-20,,,2023,,Dahlia St Diamond St.,14.50271432,120.9943086,knee,LPA/LOCALIZED THUNDERSTORMS,AS OF 2300H 28 SEPT SUBSIDED,,
112,2023-05-20,,,2023,,Bernabe Phase 3,14.47282934,120.998285,gutter,LPA/LOCALIZED THUNDERSTORMS,AS OF 2300H 28 SEPT SUBSIDED,,
113,2023-05-20,,,2023,,Canaynay Ave. Himalayang,14.47510689,121.0011236,gutter,LPA/LOCALIZED THUNDERSTORMS,AS OF 2113H 28 SEPT SUBSIDED,,
114,2023-05-20,,,2023,,Palanyag,14.48895985,120.9888521,gutter,LPA/LOCALIZED THUNDERSTORMS,AS OF 2208H 28 SEPT SUBSIDED,,
115,2023-05-20,,,2023,San Dionisio,PNHS Main,14.47873163,120.9982858,knee,LPA/LOCALIZED THUNDERSTORMS,AS OF 2208H 28 SEPT SUBSIDED,,
116,2023-05-20,,,2023,,Villanueva,14.47571769,121.0010605,gutter,LPA/LOCALIZED THUNDERSTORMS,AS OF 2300H 28 SEPT SUBSIDED,,
117,2023-05-20,,,2023,,Olivarez College,14.47935817,120.9977099,waist,LPA/LOCALIZED THUNDERSTORMS,AS OF 2300H 28 SEPT SUBSIDED,,
118,2023-05-20,,,2023,,Palanyag Road,14.47409898,120.99821,gutter,LPA/LOCALIZED THUNDERSTORMS,AS OF 2208H 28 SEPT SUBSIDED,,
119,2023-05-20,,,2023,,Wilcon Depot,14.48118416,120.9967039,knee,LPA/LOCALIZED THUNDERSTORMS,AS OF 2300H 28 SEPT SUBSIDED,,
120,2023-05-20,,,2023,,SM Sucat,14.48367769,120.9948487,knee,LPA/LOCALIZED THUNDERSTORMS,AS OF 2300H 28 SEPT SUBSIDED,,
121,2023-05-20,,,2023,,Greenheights Mahogany,14.46772194,121.0141733,knee,LPA/LOCALIZED THUNDERSTORMS,AS OF 2120H 28 SEPT SUBSIDED,,
122,2023-05-20,,,2023,San Isidro,Camela,14.47644141,121.0207709,chest,LPA/LOCALIZED THUNDERSTORMS,AS OF 2120H 28 SEPT SUBSIDED,,
123,2023-05-20,,,2023,,San Felipe St.,14.46956424,121.005915,knee,LPA/LOCALIZED THUNDERSTORMS,AS OF 2120H 28 SEPT SUBSIDED,,
124,2023-05-20,,,2023,,JP Rizal St.,14.47384385,121.0086206,gutter,LPA/LOCALIZED THUNDERSTORMS,AS OF 2120H 28 SEPT SUBSIDED,,
125,2023-05-20,,,2023,Sto. Nino,Libjo Area,14.50130356,121.010345,gutter,LPA/LOCALIZED THUNDERSTORMS,AS OF 2113H 28 SEPT SUBSIDED,,
126,2023-05-20,,,2023,,Pascor Drive,14.50845386,120.9982638,knee,LPA/LOCALIZED THUNDERSTORMS,AS OF 2113H 28 SEPT SUBSIDED,,
127,2023-05-20,,,2023,Tambo,Aseana,14.524763,120.9872665,knee,LPA/LOCALIZED THUNDERSTORMS,AS OF 1909H 28 SEPT SUBSIDED,,
128,2023-05-20,,,2023,,Diokno,14.52468265,120.9852133,knee,LPA/LOCALIZED THUNDERSTORMS,AS OF 1909H 28 SEPT SUBSIDED,,
129,2023-05-20,,,2023,Vitalez,Urma Drive,14.5103574,121.0057447,knee,LPA/LOCALIZED THUNDERSTORMS,AS OF 1936H 28 SEPT SUBSIDED,,
130,2023-05-20,,,2023,BF Homes,SM BF,14.45776072,121.0335732,gutter,LPA/LOCALIZED THUNDERSTORMS,AS OF 1736H 28 SEPT SUBSIDED,,
131,2023-05-20,,,2023,,Quezon St.,14.45612018,121.0310446,gutter,LPA/LOCALIZED THUNDERSTORMS,AS OF 1905H 28 SEPT SUBSIDED,,
132,2023-05-20,,,2023,,Brgy. Hall,14.44594935,121.0274015,gutter,LPA/LOCALIZED THUNDERSTORMS,AS OF 1905H 28 SEPT SUBSIDED,,
133,2023-05-20,,,2023,,Gate 2 Lagoon Creek,14.4640813,121.0298368,waist,LPA/LOCALIZED THUNDERSTORMS,AS OF 1905H 28 SEPT SUBSIDED,,
134,2023-05-20,,,2023,,Side Phase 3 BF Entrance,14.45576397,121.0114591,gutter,LPA/LOCALIZED THUNDERSTORMS,AS OF 1913H 28 SEPT SUBSIDED,,
135,2023-05-20,,,2023,,Lopez Ave.,14.46724708,121.0100592,knee,LPA/LOCALIZED THUNDERSTORMS,AS OF 1913H 28 SEPT SUBSIDED,,
136,2023-05-20,,,2023,,Annex 35 Doña Soledad,14.48792057,121.0299926,gutter,LPA/LOCALIZED THUNDERSTORMS,AS OF 1753H 28 SEPT SUBSIDED,,
137,2023-05-20,,,2023,,Extension,14.48581131,121.0282639,knee,LPA/LOCALIZED THUNDERSTORMS,AS OF 1850H 28 SEPT SUBSIDED,,
138,2023-05-20,,,2023,Don Bosco,El Dorado School Lancris,14.479765,121.0209788,knee,LPA/LOCALIZED THUNDERSTORMS,AS OF 2050H 28 SEPT SUBSIDED,,
139,2023-05-20,,,2023,,Residences,14.47562421,121.0269867,gutter,LPA/LOCALIZED THUNDERSTORMS,AS OF 1753H 28 SEPT SUBSIDED,,
140,2023-05-20,,,2023,,Russia St. San Lorenzo Ruis,14.4854841,120.9878593,waist,LPA/LOCALIZED THUNDERSTORMS,AS OF 1850H 28 SEPT SUBSIDED,,
141,2023-05-20,,,2023,,St.,14.48485965,121.0303737,knee,LPA/LOCALIZED THUNDERSTORMS,AS OF 1850H 28 SEPT SUBSIDED,,
142,2023-05-20,,,2023,Moonwalk,Airport Village Jordan Cor.,14.4911872,121.0193525,knee,LPA/LOCALIZED THUNDERSTORMS,AS OF 2100H 28 SEPT SUBSIDED,,
143,2023-05-20,,,2023,,Daang Batang DASA Fourth,14.49242351,121.0086578,waist,LPA/LOCALIZED THUNDERSTORMS,AS OF 1900H 28 SEPT SUBSIDED,,
144,2023-05-20,,,2023,,Estate,14.46104748,121.0274228,knee,LPA/LOCALIZED THUNDERSTORMS,AS OF 1819H 28 SEPT SUBSIDED,,
145,2023-05-20,,,2023,,Banner Ave.,14.46258244,121.0309197,knee,LPA/LOCALIZED THUNDERSTORMS,AS OF 1937H 28 SEPT SUBSIDED,,
146,2023-05-20,,,2023,,Back of Jaka,14.46549034,121.0193964,knee,LPA/LOCALIZED THUNDERSTORMS,AS OF 1937H 28 SEPT SUBSIDED,,
147,2023-05-20,,,2023,,San Pablo,14.46789286,121.0233618,knee,LPA/LOCALIZED THUNDERSTORMS,AS OF 1937H 28 SEPT SUBSIDED,,
148,2023-05-20,,,2023,San Antonio,Valley 3,14.4722229,121.0238262,knee,LPA/LOCALIZED THUNDERSTORMS,AS OF 1937H 28 SEPT SUBSIDED,,
149,2023-05-20,,,2023,,Sta. Lucia KFC San Antonio,14.47076004,121.020565,knee,LPA/LOCALIZED THUNDERSTORMS,AS OF 1937H 28 SEPT SUBSIDED,,
150,2023-05-20,,,2023,,Ave.,14.46512671,121.0199027,knee,LPA/LOCALIZED THUNDERSTORMS,AS OF 1850H 28 SEPT SUBSIDED,,
151,2023-05-20,,,2023,,Scholastica St.,14.47140702,121.0241495,knee,LPA/LOCALIZED THUNDERSTORMS,AS OF 1937H 28 SEPT SUBSIDED,,
152,2023-05-20,,,2023,,Brgy. Village,14.46696875,121.0244473,knee,LPA/LOCALIZED THUNDERSTORMS,AS OF 1937H 28 SEPT SUBSIDED,,
153,2023-05-20,,,2023,San Martin De,Valley 5,14.47170978,121.0287222,knee,LPA/LOCALIZED THUNDERSTORMS,AS OF 1852H 28 SEPT SUBSIDED,,
154,2023-05-20,,,2023,Porres,Health Center,14.49445184,121.0427319,gutter,LPA/LOCALIZED THUNDERSTORMS,AS OF 1915H 28 SEPT SUBSIDED,,
155,2023-05-20,,,2023,,Sitio Sto Niño East Service,14.47254436,121.0450004,gutter,LPA/LOCALIZED THUNDERSTORMS,AS OF 1915H 28 SEPT SUBSIDED,,
156,2023-05-20,,,2023,,Road Front of Brgy. Hall,14.49439707,121.0422871,knee,LPA/LOCALIZED THUNDERSTORMS,AS OF 1916H 28 SEPT SUBSIDED,,
157,2023-05-20,,,2023,,Lower Sta. Ana,14.49429083,121.0279459,knee,LPA/LOCALIZED THUNDERSTORMS,AS OF 1925H 28 SEPT SUBSIDED,,
158,2023-05-20,,,2023,Sun Valley,Sun Valley Drive West Service,14.49164842,121.0370744,knee,LPA/LOCALIZED THUNDERSTORMS,AS OF 1934H 28 SEPT SUBSIDED,,
159,2023-05-20,,,2023,,Road F. Serrano,14.47345847,121.0450124,knee,LPA/LOCALIZED THUNDERSTORMS,AS OF 1934H 28 SEPT SUBSIDED,,
160,2023-05-20,,,2023,,School DASA Fourth,14.48873424,121.0260571,knee,LPA/LOCALIZED THUNDERSTORMS,AS OF 1934H 28 SEPT SUBSIDED,,
161,2023-05-20,,,2023,San Antonio,Estate Saint Martin,14.46104748,121.0274228,gutter,LOCALIZED THUNDERSTORMS,AS OF 0035H 21 OCT SUBSIDED,,
162,2023-05-20,,,2023,,Street,14.46221925,121.0318478,AS OF 0035H level 21 oct,LOCALIZED THUNDERSTORMS,AS OF 0035H 21 OCT,,
1,,,,2023,,Bernabe Phase 3,14.47282934,120.998285,knee,Thunderstorm,120.998285 of 1400H Subsided as,,
2,,,,2023,,Canaynay Ave.,14.47510689,121.0011236,gutter,Thunderstorm,121.0011236 of 1230H Subsided as,,
3,,,,2023,,PNHS Main,14.47867039,120.9983694,gutter,Thunderstorm,120.9983694 of1230H Subsided as,,
4,,,,2023,,Wilcon Depot Lire Lane St.,14.48118416,120.9967039,gutter,Thunderstorm,120.9967039 of1230H Subsided as,,
5,,,,2023,San Dionisio,VIllanueva Village Olivarez,14.47641048,121.0016749,gutter,Thunderstorm,121.0016749 of 1400H,,
